date,plant_id,product_id,product_type,grade,thickness_mm,length_mm,price_per_ton,promotion,stock_ton,weekday,month,holiday,sales_ton,prev_day_sales_ton,rolling_7d_mean_ton,rolling_30d_mean_ton
2024-10-21,3,14,pipe,A,1.5,6000,1111.32,0,261.22,0,10,0,7.137,3.348,6.6775714285714285,6.056166666666667
2024-10-22,3,14,pipe,A,1.5,6000,1143.17,0,199.26,1,10,0,6.351,7.137,6.630428571428571,6.125
2024-10-23,3,14,pipe,A,1.5,6000,1105.37,0,284.24,2,10,0,7.217,6.351,6.7667142857142855,6.1109333333333336
2024-10-24,3,14,pipe,A,1.5,6000,1120.56,0,131.78,3,10,0,6.92,7.217,6.027142857142857,6.112166666666666
2024-10-25,3,14,pipe,A,1.5,6000,1135.14,0,211.14,4,10,0,6.282,6.92,5.9394285714285715,6.093666666666667
2024-10-26,3,14,pipe,A,1.5,6000,1116.72,0,236.74,5,10,0,4.201,6.282,5.922285714285714,6.006666666666666
2024-10-27,3,14,pipe,A,1.5,6000,1148.86,0,204.06,6,10,0,4.078,4.201,6.026571428571429,5.903066666666667
2024-10-28,3,14,pipe,A,1.5,6000,1132.5,0,206.75,0,10,0,6.728,4.078,5.9681428571428565,5.9923
2024-10-29,3,14,pipe,A,1.5,6000,1131.57,0,193.38,1,10,0,6.928,6.728,6.050571428571429,6.105300000000001
2024-10-30,3,14,pipe,A,1.5,6000,1112.19,0,105.36,2,10,0,7.167,6.928,6.043428571428572,6.123733333333334
2024-10-31,3,14,pipe,A,1.5,6000,1136.26,0,66.99,3,10,0,6.542,7.167,5.98942857142857,6.110566666666667
2024-11-01,3,14,pipe,A,1.5,6000,1110.76,0,264.25,4,11,0,7.004,6.542,6.092571428571428,6.132666666666666
2024-11-02,3,14,pipe,A,1.5,6000,1122.73,0,187.46,5,11,0,3.357,7.004,5.972,6.0405999999999995
2024-11-03,3,14,pipe,A,1.5,6000,1148.03,0,198.55,6,11,0,4.161,3.357,5.983857142857142,5.942666666666667
2024-11-04,3,14,pipe,A,1.5,6000,1150.28,0,188.27,0,11,0,6.692,4.161,5.978714285714285,6.0315666666666665
2024-11-05,3,14,pipe,A,1.5,6000,1150.44,0,111.91,1,11,0,6.519,6.692,5.920285714285714,6.125666666666666
2024-11-06,3,14,pipe,A,1.5,6000,1133.26,0,185.02,2,11,0,6.955,6.519,5.890000000000001,6.130966666666667
2024-11-07,3,14,pipe,A,1.5,6000,1146.28,0,160.57,3,11,0,6.74,6.955,5.918285714285715,6.128666666666667
2024-11-08,3,14,pipe,A,1.5,6000,1154.66,0,169.61,4,11,0,6.368,6.74,5.827428571428571,6.152666666666667
2024-11-09,3,14,pipe,A,1.5,6000,1122.71,0,250.22,5,11,0,3.99,6.368,5.917857142857143,6.075833333333334
2024-11-10,3,14,pipe,A,1.5,6000,1157.61,0,221.69,6,11,0,3.859,3.99,5.874714285714286,5.985799999999999
2024-11-11,3,14,pipe,A,1.5,6000,1145.03,0,141.24,0,11,0,6.565,3.859,5.856571428571429,6.059966666666666
2024-11-12,3,14,pipe,A,1.5,6000,1133.35,0,257.81,1,11,0,6.81,6.565,5.898142857142857,6.1571
2024-11-13,3,14,pipe,A,1.5,6000,1103.21,0,217.79,2,11,0,7.682,6.81,6.002000000000001,6.1953000000000005
2024-11-14,3,14,pipe,A,1.5,6000,1107.7,0,188.07,3,11,0,8.124,7.682,6.199714285714285,6.243399999999999
2024-11-15,3,14,pipe,A,1.5,6000,1156.84,0,240.11,4,11,0,6.72,8.124,6.250000000000001,6.258633333333334
2024-11-16,3,14,pipe,A,1.5,6000,1143.61,0,172.79,5,11,0,4.035,6.72,6.256428571428572,5.9899000000000004
2024-11-17,3,14,pipe,A,1.5,6000,1140.73,0,201.65,6,11,0,4.18,4.035,6.3022857142857145,5.899366666666666
2024-11-18,3,14,pipe,A,1.5,6000,1107.46,0,172.46,0,11,0,7.758,4.18,6.472714285714287,6.013933333333332
2024-11-19,3,14,pipe,A,1.5,6000,1157.19,0,119.78,1,11,0,7.006,7.758,6.500714285714286,6.135866666666667
2024-11-20,3,14,pipe,A,1.5,6000,1116.98,0,258.77,2,11,0,7.275,7.006,6.442571428571428,6.140466666666667
2024-11-21,3,14,pipe,A,1.5,6000,1107.59,0,139.72,3,11,0,6.971,7.275,6.277857142857144,6.161133333333334
2024-11-22,3,14,pipe,A,1.5,6000,1119.98,0,99.96,4,11,0,7.742,6.971,6.423857142857143,6.178633333333333
2024-11-23,3,14,pipe,A,1.5,6000,1151.22,0,155.62,5,11,0,4.318,7.742,6.464285714285714,6.0919
2024-11-24,3,14,pipe,A,1.5,6000,988.67,1,191.54,6,11,0,8.133,4.318,7.029000000000001,6.1536
2024-11-25,3,14,pipe,A,1.5,6000,1108.51,0,229.1,0,11,0,7.812,8.133,7.036714285714285,6.2739666666666665
2024-11-26,3,14,pipe,A,1.5,6000,1103.31,0,255.66,1,11,0,7.434,7.812,7.097857142857142,6.385833333333333
2024-11-27,3,14,pipe,A,1.5,6000,1122.79,0,217.48,2,11,0,7.452,7.434,7.123142857142857,6.409966666666666
2024-11-28,3,14,pipe,A,1.5,6000,1118.2,0,239.91,3,11,0,6.836,7.452,7.103857142857143,6.406899999999999
2024-11-29,3,14,pipe,A,1.5,6000,1109.95,0,213.32,4,11,0,7.487,6.836,7.067428571428571,6.417566666666667
2024-11-30,3,14,pipe,A,1.5,6000,1154.84,0,197.44,5,11,0,4.256,7.487,7.058571428571428,6.341366666666667
2024-12-01,3,14,pipe,A,1.5,6000,1123.8,0,217.93,6,12,0,4.38,4.256,6.522428571428572,6.2539
2024-12-02,3,14,pipe,A,1.5,6000,1140.82,0,232.28,0,12,0,6.757,4.38,6.371714285714285,6.367233333333333
2024-12-03,3,14,pipe,A,1.5,6000,1132.36,0,202.02,1,12,0,7.331,6.757,6.357,6.4729
2024-12-04,3,14,pipe,A,1.5,6000,1110.97,0,230.23,2,12,0,8.018,7.331,6.437857142857142,6.517099999999999
2024-12-05,3,14,pipe,A,1.5,6000,1157.67,0,133.12,3,12,0,6.955,8.018,6.454857142857143,6.531633333333334
2024-12-06,3,14,pipe,A,1.5,6000,1136.62,0,208.17,4,12,0,7.453,6.955,6.450000000000001,6.548233333333333
2024-12-07,3,14,pipe,A,1.5,6000,1134.28,0,199.26,5,12,0,3.914,7.453,6.401142857142858,6.454033333333332
2024-12-08,3,14,pipe,A,1.5,6000,1141.4,0,240.97,6,12,0,4.313,3.914,6.391571428571429,6.385533333333333
2024-12-09,3,14,pipe,A,1.5,6000,1145.98,0,166.13,0,12,0,7.298,4.313,6.468857142857144,6.4958
2024-12-10,3,14,pipe,A,1.5,6000,1150.41,0,244.76,1,12,0,7.638,7.298,6.512714285714286,6.621766666666668
2024-12-11,3,14,pipe,A,1.5,6000,1119.72,0,180.6,2,12,0,7.578,7.638,6.449857142857143,6.6555333333333335
2024-12-12,3,14,pipe,A,1.5,6000,1142.3,0,196.98,3,12,0,7.079,7.578,6.467571428571429,6.6645
2024-12-13,3,14,pipe,A,1.5,6000,1145.64,0,227.04,4,12,0,7.385,7.079,6.457857142857143,6.654599999999999
2024-12-14,3,14,pipe,A,1.5,6000,1147.15,0,202.0,5,12,0,4.674,7.385,6.566428571428571,6.539599999999999
2024-12-15,3,14,pipe,A,1.5,6000,1136.95,0,223.53,6,12,0,4.432,4.674,6.583428571428572,6.463333333333334
2024-12-16,3,14,pipe,A,1.5,6000,1113.73,0,193.75,0,12,0,7.751,4.432,6.648142857142857,6.5872
2024-12-17,3,14,pipe,A,1.5,6000,1154.4,0,200.64,1,12,0,7.162,7.751,6.5801428571428575,6.686599999999999
2024-12-18,3,14,pipe,A,1.5,6000,1154.02,0,170.49,2,12,0,7.233,7.162,6.530857142857143,6.6691
2024-12-19,3,14,pipe,A,1.5,6000,1153.61,0,86.62,3,12,0,7.802,7.233,6.634142857142857,6.695633333333333
2024-12-20,3,14,pipe,A,1.5,6000,1112.76,0,151.22,4,12,0,8.067,7.802,6.731571428571429,6.722033333333333
2024-12-21,3,14,pipe,A,1.5,6000,1147.87,0,220.42,5,12,0,4.483,8.067,6.704285714285715,6.6391
2024-12-22,3,14,pipe,A,1.5,6000,1126.16,0,163.17,6,12,0,4.669,4.483,6.738142857142857,6.536666666666667
2024-12-23,3,14,pipe,A,1.5,6000,1107.43,0,266.32,0,12,0,8.228,4.669,6.806285714285714,6.667
2024-12-24,3,14,pipe,A,1.5,6000,1109.57,0,116.72,1,12,0,7.933,8.228,6.916428571428571,6.660333333333333
2024-12-25,3,14,pipe,A,1.5,6000,1103.16,0,193.53,2,12,0,8.026,7.933,7.029714285714285,6.667466666666667
2024-12-26,3,14,pipe,A,1.5,6000,1144.32,0,277.22,3,12,0,7.785,8.026,7.027285714285713,6.679166666666666
2024-12-27,3,14,pipe,A,1.5,6000,1148.32,0,245.54,4,12,0,7.53,7.785,6.950571428571428,6.681766666666666
2024-12-28,3,14,pipe,A,1.5,6000,1139.72,0,185.47,5,12,0,5.017,7.53,7.026857142857144,6.621133333333333
2024-12-29,3,14,pipe,A,1.5,6000,1153.39,0,150.35,6,12,0,3.986,5.017,6.929285714285714,6.504433333333334
2024-12-30,3,14,pipe,A,1.5,6000,1130.31,0,221.46,0,12,0,7.717,3.986,6.856285714285714,6.6198
2023-01-01,3,15,coil,A,1.5,12000,1209.81,0,125.38,6,1,1,1.888,0.0,1.888,1.888
2023-01-02,3,15,coil,A,1.5,12000,1172.16,0,95.23,0,1,1,3.749,1.888,2.8185000000000002,2.8185000000000002
2023-01-03,3,15,coil,A,1.5,12000,1197.44,0,295.08,1,1,1,2.919,3.749,2.8520000000000003,2.8520000000000003
2023-01-04,3,15,coil,A,1.5,12000,1031.95,1,101.94,2,1,0,7.221,2.919,3.9442500000000003,3.9442500000000003
2023-01-05,3,15,coil,A,1.5,12000,1168.29,0,235.06,3,1,0,3.376,7.221,3.8305999999999996,3.8305999999999996
2023-01-06,3,15,coil,A,1.5,12000,1169.28,0,181.98,4,1,0,3.55,3.376,3.7838333333333334,3.7838333333333334
2023-01-07,3,15,coil,A,1.5,12000,1172.79,0,195.87,5,1,0,2.583,3.55,3.6122857142857145,3.6122857142857145
2023-01-08,3,15,coil,A,1.5,12000,1047.16,1,228.26,6,1,0,4.045,2.583,3.920428571428572,3.666375
2023-01-09,3,15,coil,A,1.5,12000,1216.93,0,161.9,0,1,0,3.748,4.045,3.9202857142857144,3.6754444444444445
2023-01-10,3,15,coil,A,1.5,12000,1213.26,0,155.16,1,1,0,3.927,3.748,4.064285714285714,3.7006
2023-01-11,3,15,coil,A,1.5,12000,1165.48,0,245.49,2,1,0,4.405,3.927,3.662,3.7646363636363636
2023-01-12,3,15,coil,A,1.5,12000,1202.36,0,154.66,3,1,0,3.835,4.405,3.7275714285714288,3.7705
2023-01-13,3,15,coil,A,1.5,12000,1171.85,0,185.49,4,1,0,3.738,3.835,3.7544285714285714,3.7680000000000002
2023-01-14,3,15,coil,A,1.5,12000,1189.09,0,130.76,5,1,0,2.153,3.738,3.693,3.6526428571428573
2023-01-15,3,15,coil,A,1.5,12000,1172.63,0,78.75,6,1,0,2.282,2.153,3.4411428571428573,3.5612666666666666
2023-01-16,3,15,coil,A,1.5,12000,1207.99,0,108.25,0,1,0,3.238,2.282,3.3682857142857143,3.5410625
2023-01-17,3,15,coil,A,1.5,12000,1216.55,0,125.83,1,1,0,3.676,3.238,3.3324285714285713,3.549
2023-01-18,3,15,coil,A,1.5,12000,1196.72,0,274.24,2,1,0,4.042,3.676,3.2805714285714282,3.576388888888889
2023-01-19,3,15,coil,A,1.5,12000,1205.19,0,82.63,3,1,0,4.23,4.042,3.337,3.6107894736842105
2023-01-20,3,15,coil,A,1.5,12000,1213.92,0,136.32,4,1,0,4.305,4.23,3.418,3.6454999999999997
2023-01-21,3,15,coil,A,1.5,12000,1167.59,0,192.72,5,1,0,2.591,4.305,3.480571428571429,3.5952857142857146
2023-01-22,3,15,coil,A,1.5,12000,1170.79,0,142.16,6,1,0,2.583,2.591,3.5235714285714286,3.5492727272727276
2023-01-23,3,15,coil,A,1.5,12000,1184.58,0,102.35,0,1,0,4.018,2.583,3.6350000000000002,3.5696521739130436
2023-01-24,3,15,coil,A,1.5,12000,1193.14,0,146.57,1,1,0,4.402,4.018,3.7387142857142863,3.6043333333333334
2023-01-25,3,15,coil,A,1.5,12000,1213.78,0,223.7,2,1,0,3.83,4.402,3.708428571428571,3.61336
2023-01-26,3,15,coil,A,1.5,12000,1189.06,0,148.99,3,1,0,3.832,3.83,3.6515714285714287,3.621769230769231
2023-01-27,3,15,coil,A,1.5,12000,1217.07,0,172.5,4,1,0,3.43,3.832,3.5265714285714287,3.614666666666667
2023-01-28,3,15,coil,A,1.5,12000,1169.86,0,122.92,5,1,0,2.261,3.43,3.479428571428571,3.5663214285714284
2023-01-29,3,15,coil,A,1.5,12000,1173.27,0,238.86,6,1,0,2.764,2.261,3.5052857142857143,3.538655172413793
2023-01-30,3,15,coil,A,1.5,12000,1203.67,0,159.71,0,1,0,3.024,2.764,3.363285714285714,3.5215
2023-01-31,3,15,coil,A,1.5,12000,1178.27,0,183.03,1,1,0,4.08,3.024,3.317285714285714,3.5945666666666662
2023-02-01,3,15,coil,A,1.5,12000,1181.98,0,192.18,2,2,0,4.354,4.08,3.3921428571428573,3.6147333333333336
2023-02-02,3,15,coil,A,1.5,12000,1187.52,0,228.13,3,2,0,4.058,4.354,3.4244285714285714,3.6527000000000003
2023-02-03,3,15,coil,A,1.5,12000,1179.42,0,265.6,4,2,0,4.36,4.058,3.5572857142857144,3.5573333333333332
2023-02-04,3,15,coil,A,1.5,12000,1186.68,0,161.78,5,2,0,2.815,4.36,3.6364285714285716,3.538633333333333
2023-02-05,3,15,coil,A,1.5,12000,1178.99,0,180.34,6,2,0,2.662,2.815,3.621857142857143,3.5090333333333334
2023-02-06,3,15,coil,A,1.5,12000,1202.68,0,264.28,0,2,0,3.964,2.662,3.7561428571428572,3.555066666666667
2023-02-07,3,15,coil,A,1.5,12000,1161.61,0,169.8,1,2,0,4.628,3.964,3.8344285714285715,3.5745
2023-02-08,3,15,coil,A,1.5,12000,1200.29,0,163.35,2,2,0,4.417,4.628,3.8434285714285714,3.5968000000000004
2023-02-09,3,15,coil,A,1.5,12000,1188.38,0,222.62,3,2,0,3.865,4.417,3.815857142857143,3.594733333333333
2023-02-10,3,15,coil,A,1.5,12000,1217.34,0,170.45,4,2,0,3.777,3.865,3.7325714285714287,3.5738
2023-02-11,3,15,coil,A,1.5,12000,1190.34,0,218.84,5,2,0,2.129,3.777,3.634571428571429,3.5169333333333337
2023-02-12,3,15,coil,A,1.5,12000,1166.42,0,242.42,6,2,0,2.695,2.129,3.6392857142857147,3.4821666666666666
2023-02-13,3,15,coil,A,1.5,12000,1169.85,0,258.41,0,2,0,4.063,2.695,3.6534285714285715,3.5458333333333334
2023-02-14,3,15,coil,A,1.5,12000,1213.54,0,254.72,1,2,0,3.843,4.063,3.541285714285714,3.597866666666667
2023-02-15,3,15,coil,A,1.5,12000,1169.84,0,207.28,2,2,0,5.028,3.843,3.6285714285714286,3.6575333333333333
2023-02-16,3,15,coil,A,1.5,12000,1208.15,0,162.41,3,2,0,3.792,5.028,3.618142857142857,3.6614
2023-02-17,3,15,coil,A,1.5,12000,1167.07,0,178.49,4,2,0,4.325,3.792,3.6964285714285716,3.6708333333333334
2023-02-18,3,15,coil,A,1.5,12000,1171.92,0,176.07,5,2,0,2.609,4.325,3.7649999999999997,3.6167999999999996
2023-02-19,3,15,coil,A,1.5,12000,1178.2,0,163.67,6,2,0,2.767,2.609,3.7752857142857144,3.5655333333333337
2023-02-20,3,15,coil,A,1.5,12000,1177.11,0,293.81,0,2,0,4.45,2.767,3.8305714285714285,3.6274999999999995
2023-02-21,3,15,coil,A,1.5,12000,1166.4,0,203.45,1,2,0,4.313,4.45,3.8977142857142857,3.6851666666666665
2023-02-22,3,15,coil,A,1.5,12000,1198.76,0,224.76,2,2,0,4.586,4.313,3.834571428571429,3.7040999999999995
2023-02-23,3,15,coil,A,1.5,12000,1218.74,0,178.42,3,2,0,4.357,4.586,3.9152857142857145,3.7026
2023-02-24,3,15,coil,A,1.5,12000,1212.56,0,217.98,4,2,0,3.973,4.357,3.8649999999999998,3.7073666666666667
2023-02-25,3,15,coil,A,1.5,12000,1197.56,0,178.91,5,2,0,2.578,3.973,3.8605714285714283,3.6655666666666664
2023-02-26,3,15,coil,A,1.5,12000,1196.65,0,198.0,6,2,0,2.642,2.578,3.842714285714286,3.6393
2023-02-27,3,15,coil,A,1.5,12000,1163.68,0,161.32,0,2,0,5.084,2.642,3.9332857142857143,3.7334
2023-02-28,3,15,coil,A,1.5,12000,1199.32,0,173.75,1,2,0,4.189,5.084,3.9155714285714285,3.7809000000000004
2023-03-01,3,15,coil,A,1.5,12000,1199.35,0,168.08,2,3,0,4.369,4.189,3.884571428571429,3.8257333333333334
2023-03-02,3,15,coil,A,1.5,12000,1165.57,0,263.35,3,3,0,4.605,4.369,3.9199999999999995,3.8432333333333335
2023-03-03,3,15,coil,A,1.5,12000,1219.59,0,155.8,4,3,0,4.206,4.605,3.9532857142857147,3.8383
2023-03-04,3,15,coil,A,1.5,12000,1219.29,0,233.3,5,3,0,2.867,4.206,3.994571428571429,3.7986
2023-03-05,3,15,coil,A,1.5,12000,1218.54,0,321.91,6,3,0,2.304,2.867,3.946285714285714,3.7300666666666666
2023-03-06,3,15,coil,A,1.5,12000,1177.32,0,224.16,0,3,0,4.754,2.304,3.8991428571428566,3.7947
2023-03-07,3,15,coil,A,1.5,12000,1184.98,0,190.69,1,3,0,4.891,4.754,3.999428571428571,3.8689999999999998
2023-03-08,3,15,coil,A,1.5,12000,1166.59,0,110.57,2,3,0,4.297,4.891,3.9891428571428578,3.8800999999999997
2023-03-09,3,15,coil,A,1.5,12000,1199.84,0,303.25,3,3,0,4.666,4.297,3.997857142857143,3.8813666666666666
2023-03-10,3,15,coil,A,1.5,12000,1213.98,0,231.99,4,3,0,4.046,4.666,3.975,3.8689999999999998
2023-03-11,3,15,coil,A,1.5,12000,1163.23,0,82.54,5,3,0,2.831,4.046,3.9698571428571428,3.8345333333333333
2023-03-12,3,15,coil,A,1.5,12000,1171.94,0,252.99,6,3,0,2.596,2.831,4.011571428571428,3.795166666666667
2023-03-13,3,15,coil,A,1.5,12000,1191.15,0,200.22,0,3,0,4.339,2.596,3.952285714285714,3.8688333333333333
2023-03-14,3,15,coil,A,1.5,12000,1195.5,0,241.18,1,3,0,4.337,4.339,3.873142857142857,3.923566666666667
2023-03-15,3,15,coil,A,1.5,12000,1192.56,0,171.28,2,3,0,4.728,4.337,3.9347142857142856,3.9457333333333335
2023-03-16,3,15,coil,A,1.5,12000,1211.21,0,187.53,3,3,0,4.321,4.728,3.8854285714285717,3.9616666666666664
2023-03-17,3,15,coil,A,1.5,12000,1164.56,0,180.36,4,3,0,4.133,4.321,3.8978571428571427,3.931833333333333
2023-03-18,3,15,coil,A,1.5,12000,1187.81,0,162.59,5,3,0,2.827,4.133,3.8972857142857142,3.899666666666667
2023-03-19,3,15,coil,A,1.5,12000,1194.95,0,242.57,6,3,0,3.097,2.827,3.968857142857143,3.8587333333333333
2023-03-20,3,15,coil,A,1.5,12000,1174.12,0,209.13,0,3,0,4.643,3.097,4.0122857142857145,3.9265333333333334
2023-03-21,3,15,coil,A,1.5,12000,1170.59,0,169.81,1,3,0,4.953,4.643,4.1002857142857145,3.9994
2023-03-22,3,15,coil,A,1.5,12000,1219.61,0,217.67,2,3,0,3.862,4.953,3.9765714285714284,3.9798
2023-03-23,3,15,coil,A,1.5,12000,1179.41,0,203.38,3,3,0,4.078,3.862,3.941857142857143,3.971966666666667
2023-03-24,3,15,coil,A,1.5,12000,1161.12,0,217.47,4,3,0,4.893,4.078,4.050428571428571,3.9822
2023-03-25,3,15,coil,A,1.5,12000,1172.62,0,184.21,5,3,0,3.076,4.893,4.086,3.9395000000000002
2023-03-26,3,15,coil,A,1.5,12000,1201.79,0,244.66,6,3,0,2.804,3.076,4.044142857142857,3.900533333333333
2023-03-27,3,15,coil,A,1.5,12000,1219.25,0,223.83,0,3,0,4.393,2.804,4.0084285714285715,3.9610333333333334
2023-03-28,3,15,coil,A,1.5,12000,1164.16,0,173.92,1,3,0,4.69,4.393,3.9708571428571426,4.0293
2023-03-29,3,15,coil,A,1.5,12000,1190.62,0,243.03,2,3,0,4.585,4.69,4.074142857142857,4.012666666666667
2023-03-30,3,15,coil,A,1.5,12000,1180.84,0,212.47,3,3,0,4.186,4.585,4.089571428571429,4.012566666666666
2023-03-31,3,15,coil,A,1.5,12000,1171.56,0,100.35,4,3,0,4.453,4.186,4.026714285714286,4.015366666666667
2023-04-01,3,15,coil,A,1.5,12000,1219.24,0,220.1,5,4,0,2.64,4.453,3.9644285714285714,3.9498666666666664
2023-04-02,3,15,coil,A,1.5,12000,1201.51,0,214.57,6,4,0,2.765,2.64,3.9588571428571435,3.9018333333333337
2023-04-03,3,15,coil,A,1.5,12000,1178.32,0,266.68,0,4,0,4.729,2.765,4.006857142857143,3.9639
2023-04-04,3,15,coil,A,1.5,12000,1198.12,0,134.84,1,4,0,4.492,4.729,3.9785714285714286,4.036833333333333
2023-04-05,3,15,coil,A,1.5,12000,1188.0,0,193.21,2,4,0,4.944,4.492,4.029857142857143,4.043166666666666
2023-04-06,3,15,coil,A,1.5,12000,1177.64,0,304.98,3,4,0,4.962,4.944,4.140714285714286,4.045533333333333
2023-04-07,3,15,coil,A,1.5,12000,1193.84,0,276.58,4,4,0,4.821,4.962,4.1932857142857145,4.063
2023-04-08,3,15,coil,A,1.5,12000,1199.4,0,168.02,5,4,0,3.052,4.821,4.252142857142857,4.0092
2023-04-09,3,15,coil,A,1.5,12000,1208.41,0,221.01,6,4,0,2.409,3.052,4.2012857142857145,3.9546333333333332
2023-04-10,3,15,coil,A,1.5,12000,1181.18,0,235.16,0,4,0,5.285,2.409,4.280714285714286,4.036433333333333
2023-04-11,3,15,coil,A,1.5,12000,1186.44,0,174.59,1,4,0,4.726,5.285,4.314142857142857,4.107433333333334
2023-04-12,3,15,coil,A,1.5,12000,1180.28,0,131.96,2,4,0,4.954,4.726,4.315571428571428,4.127933333333333
2023-04-13,3,15,coil,A,1.5,12000,1202.53,0,248.84,3,4,0,4.569,4.954,4.259428571428571,4.135666666666666
2023-04-14,3,15,coil,A,1.5,12000,1187.95,0,167.33,4,4,0,4.635,4.569,4.232857142857143,4.1325666666666665
2023-04-15,3,15,coil,A,1.5,12000,1181.66,0,191.54,5,4,0,2.179,4.635,4.108142857142857,4.061166666666667
2023-04-16,3,15,coil,A,1.5,12000,1173.58,0,217.56,6,4,0,3.293,2.179,4.234428571428571,4.033166666666667
2023-04-17,3,15,coil,A,1.5,12000,1181.01,0,267.22,0,4,0,4.437,3.293,4.113285714285714,4.086833333333333
2023-04-18,3,15,coil,A,1.5,12000,1180.27,0,281.39,1,4,0,4.232,4.437,4.042714285714285,4.124666666666666
2023-04-19,3,15,coil,A,1.5,12000,1174.79,0,183.45,2,4,0,4.477,4.232,3.9745714285714286,4.119133333333333
2023-04-20,3,15,coil,A,1.5,12000,1171.48,0,230.4,3,4,0,4.814,4.477,4.009571428571428,4.1145000000000005
2023-04-21,3,15,coil,A,1.5,12000,1206.67,0,236.45,4,4,0,4.822,4.814,4.036285714285714,4.1465
2023-04-22,3,15,coil,A,1.5,12000,1184.9,0,229.3,5,4,0,2.459,4.822,4.0762857142857145,4.092533333333333
2023-04-23,3,15,coil,A,1.5,12000,1024.43,1,196.04,6,4,0,5.472,2.459,4.3875714285714285,4.111833333333333
2023-04-24,3,15,coil,A,1.5,12000,1169.54,0,224.32,0,4,0,4.509,5.472,4.397857142857143,4.1596
2023-04-25,3,15,coil,A,1.5,12000,1163.52,0,219.58,1,4,0,4.687,4.509,4.4628571428571435,4.222366666666667
2023-04-26,3,15,coil,A,1.5,12000,1180.38,0,199.5,2,4,0,4.417,4.687,4.454285714285715,4.223166666666667
2023-04-27,3,15,coil,A,1.5,12000,1162.64,0,238.72,3,4,0,4.917,4.417,4.469,4.230733333333334
2023-04-28,3,15,coil,A,1.5,12000,1175.87,0,115.08,4,4,0,4.315,4.917,4.396571428571429,4.221733333333334
2023-04-29,3,15,coil,A,1.5,12000,1068.33,1,172.71,5,4,0,5.224,4.315,4.791571428571428,4.256333333333333
2023-04-30,3,15,coil,A,1.5,12000,1185.23,0,292.12,6,4,0,2.397,5.224,4.352285714285714,4.1878
2023-05-01,3,15,coil,A,1.5,12000,1169.91,0,249.5,0,5,0,4.619,2.397,4.368,4.2537666666666665
2023-05-02,3,15,coil,A,1.5,12000,1193.73,0,245.01,1,5,0,4.502,4.619,4.341571428571429,4.3116666666666665
2023-05-03,3,15,coil,A,1.5,12000,1216.21,0,168.63,2,5,0,4.058,4.502,4.290285714285714,4.2893
2023-05-04,3,15,coil,A,1.5,12000,1211.4,0,200.39,3,5,0,4.24,4.058,4.1935714285714285,4.2809
2023-05-05,3,15,coil,A,1.5,12000,1199.08,0,173.72,4,5,0,4.219,4.24,4.179857142857143,4.256733333333334
2023-05-06,3,15,coil,A,1.5,12000,1212.61,0,156.63,5,5,0,2.867,4.219,3.8431428571428574,4.1869
2023-05-07,3,15,coil,A,1.5,12000,1208.83,0,222.4,6,5,0,2.944,2.867,3.9212857142857147,4.124333333333333
2023-05-08,3,15,coil,A,1.5,12000,1210.59,0,132.79,0,5,0,4.57,2.944,3.914285714285714,4.174933333333334
2023-05-09,3,15,coil,A,1.5,12000,1167.81,0,137.65,1,5,0,5.503,4.57,4.057285714285714,4.278066666666667
2023-05-10,3,15,coil,A,1.5,12000,1175.94,0,228.4,2,5,0,4.52,5.503,4.123285714285714,4.252566666666667
2023-05-11,3,15,coil,A,1.5,12000,1164.51,0,183.89,3,5,0,4.895,4.52,4.216857142857143,4.2581999999999995
2023-05-12,3,15,coil,A,1.5,12000,1164.86,0,278.07,4,5,0,4.613,4.895,4.273142857142857,4.246833333333333
2023-05-13,3,15,coil,A,1.5,12000,1194.72,0,117.46,5,5,0,2.622,4.613,4.238142857142857,4.181933333333333
2023-05-14,3,15,coil,A,1.5,12000,1191.29,0,235.09,6,5,0,2.773,2.622,4.2137142857142855,4.119866666666667
2023-05-15,3,15,coil,A,1.5,12000,1182.24,0,330.75,0,5,0,3.958,2.773,4.126285714285714,4.179166666666666
2023-05-16,3,15,coil,A,1.5,12000,1168.02,0,306.11,1,5,0,3.729,3.958,3.8728571428571428,4.193700000000001
2023-05-17,3,15,coil,A,1.5,12000,1186.95,0,245.49,2,5,0,4.78,3.729,3.91,4.205133333333333
2023-05-18,3,15,coil,A,1.5,12000,1179.42,0,139.67,3,5,0,4.342,4.78,3.831,4.2088
2023-05-19,3,15,coil,A,1.5,12000,1196.87,0,199.52,4,5,0,4.019,4.342,3.7461428571428574,4.193533333333333
2023-05-20,3,15,coil,A,1.5,12000,1182.54,0,196.6,5,5,0,2.88,4.019,3.7830000000000004,4.129066666666667
2023-05-21,3,15,coil,A,1.5,12000,1216.95,0,212.03,6,5,0,2.309,2.88,3.716714285714286,4.0453
2023-05-22,3,15,coil,A,1.5,12000,1173.68,0,231.87,0,5,0,3.999,2.309,3.7225714285714284,4.096633333333333
2023-05-23,3,15,coil,A,1.5,12000,1168.75,0,188.89,1,5,0,4.552,3.999,3.8401428571428573,4.065966666666666
2023-05-24,3,15,coil,A,1.5,12000,1160.75,0,181.15,2,5,0,4.421,4.552,3.7888571428571427,4.063033333333333
2023-05-25,3,15,coil,A,1.5,12000,1189.48,0,174.68,3,5,0,4.859,4.421,3.862714285714286,4.068766666666667
